Age,Favourite_healthy_food,Favourite_cheat_meal,Main_macronutrient_source,Flexibility_level,Dehydration,Compound_movements_workout,Workout_minutes_per_week,Outcome
49,Almond,Donut,Protein,0,no,no,551,Strength_restored
49,Almond,Pizza,Good fat,228,yes,no,407,Strength_restored
49,Kale,Donut,Good fat,1071,no,no,169,Strength_restored
49,Almond,Donut,Good fat,1167,yes,yes,213,Strength_restored
49,Almond,Pizza,Protein,293,no,no,452,Strength_restored
49,Almond,Ramen,Good fat,300,no,no,316,Strength_restored
49,Kale,Donut,Carbs,1830,yes,no,261,Strength_restored
49,Almond,Pizza,Good fat,228,yes,no,252,Strength_restored
49,Almond,Donut,Good fat,1093,yes,yes,316,Strength_restored
49,Kale,Donut,Good fat,1071,no,no,225,Strength_restored
49,Almond,Donut,Good fat,1167,yes,yes,249,Strength_restored
49,Kale,Donut,Protein,1946,no,no,192,Strength_restored
49,Salmon,Donut,Carbs,6188,no,no,453,Strength_restored
49,Kale,Donut,Good fat,523,yes,no,152,Strength_restored
49,Kale,Ramen,Protein,0,no,no,412,Strength_restored
49,Kale,Donut,Good fat,2611,no,no,194,Strength_restored
49,Kale,Donut,Protein,1946,no,no,486,Strength_restored
49,Kale,Donut,Carbs,0,yes,no,445,Strength_restored
49,Almond,Donut,Good fat,0,no,no,223,Strength_restored
49,Almond,Donut,Good fat,1311,yes,no,813,Strength_restored
49,Almond,Donut,Good fat,1093,yes,yes,243,Strength_restored
49,Almond,Donut,Protein,3608,yes,no,231,Strength_restored
49,Almond,Ramen,Good fat,348,no,no,125,Strength_restored
49,Kale,Donut,Carbs,-157,yes,no,491,Strength_restored
49,Almond,Pizza,Protein,716,yes,no,1257,Strength_restored
49,Kale,Ramen,Bad fat,387,no,no,325,Strength_restored
49,Salmon,Donut,Protein,687,yes,no,772,Strength_restored
49,Almond,Pizza,Good fat,228,yes,no,368,Strength_restored
49,Kale,Donut,Protein,202,yes,no,651,Strength_restored
49,Kale,Donut,Protein,1730,yes,no,605,Strength_restored
49,Kale,Ramen,Good fat,1807,yes,no,229,Strength_restored
49,Almond,Donut,Protein,3608,yes,no,252,Strength_restored
49,Almond,Donut,Protein,1623,yes,no,1081,Strength_restored
49,Kale,Ramen,Protein,947,no,no,808,Strength_restored
49,Kale,Ramen,Carbs,24,yes,no,701,Strength_restored
49,Almond,Donut,Good fat,4751,no,no,884,Strength_restored
49,Kale,Donut,Protein,2039,yes,no,451,Strength_restored
49,Salmon,Pizza,Protein,5802,no,no,175,Loss_of_strength
49,Almond,Ramen,Good fat,1904,no,yes,131,Loss_of_strength
49,Beets,Donut,Good fat,599,no,no,174,Loss_of_strength
49,Almond,Donut,Good fat,234,no,no,55,Loss_of_strength
49,Kale,Donut,Protein,5244,no,no,60,Loss_of_strength
49,Almond,Donut,Good fat,7007,no,no,325,Loss_of_strength
49,Almond,Donut,Good fat,0,yes,no,102,Loss_of_strength
49,Kale,Donut,Carbs,230,yes,no,96,Loss_of_strength
49,Kale,Donut,Protein,-301,yes,no,187,Loss_of_strength
49,Kale,Ramen,Carbs,0,yes,no,468,Loss_of_strength
49,Kale,Donut,Carbs,-232,no,yes,106,Loss_of_strength
49,Almond,Donut,Good fat,342,no,no,433,Loss_of_strength
49,Kale,Donut,Carbs,23,yes,no,247,Loss_of_strength
49,Almond,Donut,Good fat,3237,yes,no,232,Loss_of_strength
49,Kale,Donut,Carbs,486,no,no,229,Loss_of_strength
49,Almond,Donut,Good fat,4374,yes,no,68,Loss_of_strength
49,Kale,Donut,Protein,1114,no,no,283,Loss_of_strength
49,Beets,Donut,Carbs,-37,no,no,191,Loss_of_strength
49,Almond,Ramen,Good fat,-2049,yes,no,169,Loss_of_strength
49,Kale,Pizza,Protein,1202,yes,no,122,Loss_of_strength
49,Kale,Donut,Protein,378,no,no,189,Loss_of_strength
49,Kale,Ramen,Carbs,198,yes,no,205,Loss_of_strength
49,Almond,Donut,Protein,104,yes,no,285,Loss_of_strength
49,Kale,Donut,Protein,298,yes,no,264,Loss_of_strength
49,Kale,Donut,Protein,280,yes,no,162,Loss_of_strength
49,Beets,Donut,Protein,-199,yes,yes,385,Loss_of_strength
49,Almond,Ramen,Good fat,178,no,no,174,Loss_of_strength
49,Kale,Donut,Protein,3309,yes,no,349,Loss_of_strength
49,Kale,Donut,Protein,1377,yes,no,1101,Loss_of_strength
49,Kale,Ramen,Protein,23,no,no,221,Loss_of_strength
49,Kale,Ramen,Protein,2677,yes,yes,67,Loss_of_strength
49,Beets,Pizza,Good fat,-341,no,yes,920,Loss_of_strength
49,Salmon,Donut,Good fat,4976,yes,no,105,Loss_of_strength
49,Kale,Donut,Protein,-74,yes,no,114,Loss_of_strength
49,Kale,Pizza,Bad fat,350,no,no,91,Loss_of_strength
49,Salmon,Ramen,Protein,159,yes,no,95,Loss_of_strength
49,Kale,Donut,Carbs,4830,yes,no,350,Loss_of_strength
49,Kale,Donut,Protein,12531,no,no,77,Loss_of_strength
49,Kale,Donut,Good fat,80,no,no,123,Loss_of_strength
49,Kale,Ramen,Good fat,1807,yes,no,225,Loss_of_strength
49,Almond,Donut,Protein,0,no,no,115,Loss_of_strength
49,Kale,Donut,Protein,788,no,no,162,Loss_of_strength
49,Almond,Donut,Good fat,-6847,no,yes,206,Loss_of_strength
49,Kale,Donut,Carbs,-98,yes,no,182,Loss_of_strength
49,Beets,Donut,Good fat,377,no,no,158,Loss_of_strength
49,Kale,Donut,Protein,550,yes,no,412,Loss_of_strength
49,Kale,Donut,Protein,90,yes,no,127,Loss_of_strength
49,Kale,Donut,Protein,486,yes,yes,43,Loss_of_strength
49,Kale,Donut,Protein,-849,yes,yes,197,Loss_of_strength
49,Almond,Ramen,Protein,169,yes,no,447,Loss_of_strength
49,Kale,Donut,Good fat,503,no,no,297,Loss_of_strength
49,Kale,Donut,Good fat,306,yes,no,285,Loss_of_strength
49,Kale,Donut,Carbs,0,yes,no,42,Loss_of_strength
49,Kale,Pizza,Carbs,114,yes,no,99,Loss_of_strength
49,Kale,Donut,Carbs,230,no,yes,176,Loss_of_strength
49,Kale,Pizza,Bad fat,443,no,no,25,Loss_of_strength
49,Kale,Donut,Good fat,1784,no,no,753,Loss_of_strength
49,Almond,Ramen,Good fat,9326,yes,no,166,Loss_of_strength
49,Almond,Donut,Good fat,20,yes,no,117,Loss_of_strength
49,Almond,Donut,Protein,2501,yes,no,50,Loss_of_strength
49,Kale,Donut,Carbs,239,no,no,90,Loss_of_strength
49,Kale,Donut,Bad fat,51,yes,no,984,Loss_of_strength
49,Kale,Donut,Protein,102,no,no,210,Loss_of_strength
49,Kale,Ramen,Carbs,-9,yes,yes,389,Loss_of_strength
49,Kale,Donut,Protein,1219,yes,no,168,Loss_of_strength
49,Kale,Donut,Protein,2400,no,no,262,Loss_of_strength
49,Salmon,Donut,Protein,687,no,no,65,Loss_of_strength
49,Kale,Donut,Protein,298,yes,no,392,Loss_of_strength
49,Almond,Donut,Good fat,3842,no,no,163,Loss_of_strength
49,Almond,Pizza,Protein,7426,no,no,65,Loss_of_strength
49,Kale,Donut,Protein,388,no,no,265,Loss_of_strength
49,Kale,Pizza,Protein,459,yes,no,58,Loss_of_strength
49,Salmon,Donut,Good fat,384,no,no,64,Loss_of_strength
49,Kale,Ramen,Protein,-236,yes,no,204,Loss_of_strength
49,Almond,Pizza,Good fat,1556,yes,no,674,Loss_of_strength
49,Kale,Donut,Carbs,399,no,no,679,Loss_of_strength
49,Almond,Donut,Good fat,276,no,no,62,Loss_of_strength
49,Almond,Donut,Good fat,2139,no,no,278,Loss_of_strength
49,Kale,Donut,Protein,66,yes,yes,59,Loss_of_strength
49,Kale,Donut,Carbs,78,no,no,139,Loss_of_strength
49,Almond,Donut,Good fat,1887,no,no,244,Loss_of_strength
49,Almond,Donut,Good fat,322,no,no,72,Loss_of_strength
49,Beets,Donut,Carbs,11,yes,no,166,Loss_of_strength
49,Almond,Donut,Good fat,350,no,no,238,Loss_of_strength
49,Almond,Pizza,Good fat,1350,yes,yes,716,Loss_of_strength
49,Kale,Donut,Protein,-142,yes,yes,73,Loss_of_strength
49,Beets,Donut,Good fat,503,yes,no,310,Loss_of_strength
49,Almond,Donut,Good fat,735,yes,no,50,Loss_of_strength
49,Kale,Donut,Protein,3144,no,no,349,Loss_of_strength
49,Kale,Donut,Carbs,-354,no,yes,455,Loss_of_strength
49,Kale,Donut,Carbs,247,no,yes,283,Loss_of_strength
49,Almond,Donut,Protein,1047,no,no,133,Loss_of_strength
49,Almond,Ramen,Good fat,696,yes,no,310,Loss_of_strength
49,Beets,Donut,Protein,13818,no,no,201,Loss_of_strength
49,Kale,Donut,Protein,1127,yes,yes,162,Loss_of_strength
49,Kale,Pizza,Good fat,2585,no,no,64,Loss_of_strength
49,Salmon,Donut,Protein,89,yes,no,351,Loss_of_strength
49,Kale,Donut,Bad fat,463,yes,no,541,Loss_of_strength
49,Beets,Donut,Protein,769,yes,no,257,Loss_of_strength
49,Almond,Donut,Protein,543,yes,no,213,Loss_of_strength
49,Almond,Donut,Good fat,4594,no,no,157,Loss_of_strength
49,Beets,Ramen,Protein,6116,yes,no,43,Loss_of_strength
49,Kale,Donut,Protein,134,yes,yes,265,Loss_of_strength
49,Kale,Donut,Carbs,1898,no,no,159,Loss_of_strength
49,Almond,Donut,Protein,880,yes,yes,22,Loss_of_strength
49,Kale,Donut,Protein,308,no,no,266,Loss_of_strength
49,Kale,Ramen,Protein,933,no,yes,92,Loss_of_strength
49,Kale,Donut,Carbs,2356,no,yes,236,Loss_of_strength
49,Almond,Donut,Protein,1096,yes,no,609,Loss_of_strength
49,Kale,Ramen,Protein,229,no,no,219,Loss_of_strength
49,Kale,Ramen,Protein,342,no,yes,58,Loss_of_strength
49,Kale,Ramen,Protein,259,no,no,283,Loss_of_strength
49,Almond,Donut,Bad fat,0,no,no,99,Loss_of_strength
49,Kale,Ramen,Protein,972,no,no,104,Loss_of_strength
49,Kale,Donut,Carbs,468,no,no,608,Loss_of_strength
49,Kale,Donut,Carbs,5737,yes,no,417,Loss_of_strength
49,Kale,Donut,Protein,1091,no,no,47,Loss_of_strength
49,Almond,Donut,Protein,167,no,yes,51,Loss_of_strength
49,Salmon,Donut,Protein,-1965,no,yes,317,Loss_of_strength
49,Kale,Donut,Carbs,-167,no,no,51,Loss_of_strength
49,Kale,Donut,Carbs,1032,yes,no,41,Loss_of_strength
49,Kale,Donut,Protein,141,no,no,275,Loss_of_strength
49,Almond,Donut,Good fat,413,no,yes,196,Loss_of_strength
49,Kale,Donut,Carbs,6215,yes,no,549,Loss_of_strength
49,Kale,Donut,Protein,653,no,no,317,Loss_of_strength
49,Kale,Donut,Bad fat,-287,yes,no,49,Loss_of_strength
49,Almond,Donut,Good fat,271,yes,no,18,Loss_of_strength
49,Kale,Donut,Protein,598,yes,no,219,Loss_of_strength
49,Kale,Donut,Good fat,411,no,no,9,Loss_of_strength
49,Kale,Donut,Protein,30,yes,no,135,Loss_of_strength
49,Kale,Donut,Good fat,-888,no,yes,298,Loss_of_strength
49,Salmon,Donut,Good fat,313,yes,no,42,Loss_of_strength
49,Almond,Donut,Protein,1601,no,no,47,Loss_of_strength
49,Kale,Pizza,Protein,1884,yes,no,43,Loss_of_strength
49,Beets,Donut,Protein,2061,yes,yes,137,Loss_of_strength
49,Almond,Pizza,Good fat,370,no,no,386,Loss_of_strength
49,Salmon,Ramen,Protein,2908,no,no,322,Loss_of_strength
49,Kale,Donut,Carbs,67,no,yes,269,Loss_of_strength
49,Kale,Ramen,Protein,5,no,no,131,Loss_of_strength
49,Beets,Donut,Bad fat,247,no,no,213,Loss_of_strength
50,Almond,Ramen,Protein,363,yes,no,1340,Strength_restored
50,Beets,Donut,Protein,3674,yes,no,886,Strength_restored
50,Kale,Donut,Protein,416,yes,no,494,Strength_restored
50,Kale,Donut,Protein,1595,no,no,882,Strength_restored
50,Kale,Donut,Protein,156,no,yes,1130,Strength_restored
50,Salmon,Donut,Good fat,-168,yes,no,1327,Strength_restored
50,Almond,Pizza,Protein,133,no,no,890,Strength_restored
50,Almond,Donut,Protein,2678,no,no,1011,Strength_restored
50,Salmon,Donut,Good fat,230,no,no,1089,Strength_restored
50,Kale,Donut,Bad fat,2284,yes,no,1088,Strength_restored
50,Kale,Donut,Good fat,2313,no,no,553,Strength_restored
50,Almond,Donut,Protein,706,yes,no,1250,Strength_restored
50,Kale,Donut,Carbs,4108,yes,no,526,Strength_restored
50,Kale,Donut,Protein,3176,no,no,670,Strength_restored
50,Beets,Donut,Protein,10052,no,no,665,Strength_restored
50,Almond,Pizza,Good fat,1200,no,no,904,Strength_restored
50,Kale,Donut,Protein,1501,no,no,946,Strength_restored
50,Almond,Pizza,Good fat,3537,no,no,305,Strength_restored
50,Kale,Donut,Carbs,12519,yes,no,615,Strength_restored
50,Almond,Donut,Protein,4117,no,no,530,Strength_restored
50,Beets,Ramen,Bad fat,1088,no,no,749,Strength_restored
50,Almond,Donut,Good fat,346,no,no,178,Strength_restored
50,Almond,Donut,Bad fat,8345,no,no,194,Strength_restored
50,Almond,Donut,Good fat,414,yes,no,707,Strength_restored
50,Kale,Donut,Carbs,4979,no,no,180,Strength_restored
50,Almond,Donut,Good fat,469,no,no,161,Strength_restored
50,Beets,Donut,Carbs,341,yes,yes,670,Strength_restored
50,Beets,Ramen,Good fat,13,yes,no,76,Strength_restored
50,Almond,Donut,Good fat,938,no,no,780,Strength_restored
50,Almond,Pizza,Protein,2252,no,no,652,Strength_restored
50,Kale,Donut,Carbs,5872,yes,no,762,Strength_restored
50,Kale,Donut,Carbs,5024,yes,yes,661,Strength_restored
50,Kale,Donut,Carbs,-522,yes,no,863,Strength_restored
50,Kale,Ramen,Protein,-54,yes,yes,698,Strength_restored
50,Almond,Donut,Good fat,253,no,no,513,Strength_restored
50,Kale,Donut,Protein,3370,no,no,160,Strength_restored
50,Almond,Ramen,Good fat,810,no,no,510,Strength_restored
50,Almond,Donut,Good fat,1612,no,no,532,Strength_restored
50,Kale,Ramen,Bad fat,2794,no,no,1336,Strength_restored
50,Kale,Donut,Protein,3169,no,no,399,Strength_restored
50,Kale,Donut,Protein,2218,yes,no,711,Strength_restored
50,Kale,Donut,Protein,3370,no,no,531,Strength_restored
50,Almond,Donut,Good fat,6574,no,no,495,Strength_restored
50,Kale,Donut,Protein,388,no,no,173,Strength_restored
50,Almond,Ramen,Good fat,810,no,no,91,Strength_restored
50,Almond,Donut,Carbs,313,no,no,958,Strength_restored
50,Almond,Donut,Good fat,469,no,no,170,Strength_restored
50,Kale,Donut,Protein,3654,no,no,215,Strength_restored
50,Almond,Donut,Protein,10250,yes,no,254,Strength_restored
50,Almond,Donut,Good fat,5108,yes,no,406,Strength_restored
50,Kale,Donut,Protein,320,no,no,294,Strength_restored
50,Kale,Ramen,Protein,0,no,no,280,Strength_restored
50,Almond,Donut,Protein,3608,yes,no,196,Strength_restored
50,Beets,Donut,Bad fat,558,no,no,464,Strength_restored
50,Kale,Donut,Protein,2376,yes,no,395,Strength_restored
50,Kale,Ramen,Protein,0,no,no,159,Strength_restored
50,Almond,Donut,Protein,1165,no,no,455,Strength_restored
50,Almond,Donut,Good fat,2366,no,no,816,Strength_restored
50,Kale,Donut,Protein,388,no,no,203,Strength_restored
50,Kale,Donut,Carbs,3764,no,no,214,Strength_restored
50,Almond,Donut,Protein,3608,yes,no,176,Strength_restored
50,Beets,Donut,Protein,3357,no,no,239,Strength_restored
50,Almond,Donut,Good fat,1396,no,no,731,Strength_restored
50,Salmon,Donut,Carbs,461,yes,no,651,Strength_restored
50,Beets,Donut,Protein,8648,no,no,731,Strength_restored
50,Kale,Ramen,Protein,396,no,no,716,Strength_restored
50,Almond,Ramen,Protein,237,no,yes,169,Strength_restored
50,Almond,Donut,Protein,4855,no,no,720,Strength_restored
50,Almond,Donut,Good fat,3463,no,yes,96,Strength_restored
50,Beets,Donut,Carbs,705,no,no,504,Strength_restored
50,Almond,Donut,Good fat,5969,no,no,455,Strength_restored
50,Kale,Donut,Carbs,82,no,no,456,Strength_restored
50,Kale,Donut,Protein,1838,yes,yes,221,Loss_of_strength
50,Kale,Donut,Carbs,570,no,no,21,Loss_of_strength
50,Kale,Donut,Protein,1717,no,no,416,Loss_of_strength
50,Kale,Donut,Good fat,247,no,no,173,Loss_of_strength
50,Kale,Donut,Good fat,3117,no,no,44,Loss_of_strength
50,Kale,Donut,Protein,901,yes,no,8,Loss_of_strength
50,Salmon,Donut,Carbs,431,yes,no,12,Loss_of_strength
50,Kale,Donut,Carbs,1064,yes,no,31,Loss_of_strength
50,Kale,Donut,Carbs,5296,no,no,64,Loss_of_strength
50,Almond,Donut,Good fat,-151,yes,no,63,Loss_of_strength
50,Kale,Pizza,Carbs,1743,yes,no,49,Loss_of_strength
50,Almond,Donut,Protein,0,yes,no,94,Loss_of_strength
50,Almond,Donut,Protein,-1415,no,no,358,Loss_of_strength
50,Almond,Donut,Good fat,6739,yes,no,68,Loss_of_strength
50,Almond,Ramen,Protein,81,no,yes,64,Loss_of_strength
50,Kale,Donut,Carbs,249,yes,no,129,Loss_of_strength
50,Almond,Pizza,Protein,167,no,yes,201,Loss_of_strength
50,Salmon,Donut,Protein,2731,no,no,111,Loss_of_strength
50,Kale,Donut,Carbs,0,no,no,199,Loss_of_strength
50,Beets,Donut,Protein,5312,no,no,106,Loss_of_strength
50,Kale,Ramen,Carbs,15,yes,no,173,Loss_of_strength
50,Almond,Donut,Good fat,11528,yes,no,57,Loss_of_strength
50,Kale,Donut,Protein,1321,no,no,271,Loss_of_strength
50,Almond,Donut,Good fat,0,no,no,232,Loss_of_strength
50,Kale,Ramen,Protein,8016,no,no,903,Loss_of_strength
50,Almond,Ramen,Protein,0,yes,no,174,Loss_of_strength
50,Kale,Donut,Protein,388,no,no,152,Loss_of_strength
50,Kale,Donut,Protein,2497,yes,no,35,Loss_of_strength
50,Kale,Pizza,Protein,-97,yes,no,425,Loss_of_strength
50,Almond,Donut,Protein,1575,no,no,407,Loss_of_strength
50,Almond,Ramen,Good fat,201,yes,no,248,Loss_of_strength
50,Kale,Donut,Carbs,-37,yes,no,78,Loss_of_strength
50,Almond,Ramen,Good fat,60,no,no,255,Loss_of_strength
50,Almond,Donut,Good fat,101,yes,no,348,Loss_of_strength
50,Beets,Donut,Good fat,1503,no,no,128,Loss_of_strength
50,Beets,Pizza,Protein,766,yes,no,253,Loss_of_strength
50,Almond,Pizza,Good fat,297,yes,no,119,Loss_of_strength
50,Kale,Ramen,Carbs,388,no,no,701,Loss_of_strength
50,Kale,Donut,Protein,103,yes,no,79,Loss_of_strength
50,Kale,Ramen,Protein,-210,no,yes,153,Loss_of_strength
50,Kale,Donut,Carbs,565,yes,yes,36,Loss_of_strength
50,Almond,Donut,Good fat,453,no,yes,608,Loss_of_strength
50,Kale,Donut,Protein,1134,no,no,53,Loss_of_strength
50,Salmon,Donut,Carbs,237,yes,yes,184,Loss_of_strength
50,Salmon,Ramen,Good fat,816,no,no,630,Loss_of_strength
50,Salmon,Donut,Protein,78,no,no,143,Loss_of_strength
50,Kale,Ramen,Protein,203,yes,no,265,Loss_of_strength
50,Kale,Donut,Carbs,4121,yes,yes,177,Loss_of_strength
50,Almond,Donut,Protein,219,yes,no,419,Loss_of_strength
50,Almond,Pizza,Bad fat,1277,no,no,63,Loss_of_strength
50,Almond,Donut,Protein,-195,no,no,119,Loss_of_strength
50,Kale,Donut,Carbs,533,no,no,212,Loss_of_strength
50,Salmon,Donut,Good fat,2410,no,no,65,Loss_of_strength
50,Almond,Donut,Good fat,2050,no,no,158,Loss_of_strength
50,Kale,Donut,Good fat,5423,yes,no,75,Loss_of_strength
50,Almond,Ramen,Protein,3240,no,no,144,Loss_of_strength
50,Salmon,Donut,Protein,1857,no,yes,26,Loss_of_strength
50,Kale,Donut,Bad fat,452,no,no,181,Loss_of_strength
50,Almond,Donut,Good fat,-470,yes,no,130,Loss_of_strength
50,Almond,Donut,Good fat,2570,no,no,273,Loss_of_strength
50,Salmon,Donut,Protein,556,yes,no,130,Loss_of_strength
50,Beets,Pizza,Protein,588,no,no,649,Loss_of_strength
50,Kale,Donut,Carbs,334,no,no,79,Loss_of_strength
50,Almond,Donut,Protein,2910,no,no,790,Loss_of_strength
50,Kale,Ramen,Protein,-298,yes,no,68,Loss_of_strength
50,Kale,Donut,Carbs,4,no,no,51,Loss_of_strength
50,Kale,Donut,Carbs,9301,yes,no,136,Loss_of_strength
50,Almond,Donut,Protein,2910,no,no,433,Loss_of_strength
50,Beets,Donut,Protein,3478,yes,no,342,Loss_of_strength
50,Kale,Donut,Good fat,5260,yes,no,51,Loss_of_strength
50,Salmon,Ramen,Good fat,223,no,no,264,Loss_of_strength
50,Beets,Donut,Protein,297,yes,no,29,Loss_of_strength
50,Kale,Donut,Good fat,6181,no,no,1162,Loss_of_strength
50,Almond,Donut,Good fat,0,no,no,199,Loss_of_strength
50,Kale,Donut,Protein,797,yes,no,354,Loss_of_strength
50,Kale,Donut,Carbs,106,no,no,460,Loss_of_strength
50,Almond,Donut,Protein,736,yes,no,74,Loss_of_strength
50,Almond,Donut,Protein,159,yes,no,216,Loss_of_strength
50,Kale,Pizza,Protein,799,no,no,63,Loss_of_strength
50,Almond,Ramen,Protein,2405,yes,no,114,Loss_of_strength
50,Almond,Pizza,Protein,3702,no,no,109,Loss_of_strength
50,Kale,Donut,Protein,778,no,no,16,Loss_of_strength
50,Almond,Donut,Good fat,19,no,yes,205,Loss_of_strength
50,Almond,Donut,Good fat,72,no,no,171,Loss_of_strength
50,Kale,Ramen,Protein,204,yes,yes,421,Loss_of_strength
50,Almond,Donut,Good fat,398,no,no,1567,Loss_of_strength
50,Kale,Donut,Protein,892,yes,yes,234,Loss_of_strength
50,Almond,Ramen,Carbs,-6,yes,no,92,Loss_of_strength
50,Kale,Donut,Carbs,280,yes,no,61,Loss_of_strength
50,Almond,Ramen,Good fat,2564,yes,no,124,Loss_of_strength
50,Almond,Donut,Good fat,67,no,yes,156,Loss_of_strength
50,Kale,Donut,Bad fat,605,yes,no,200,Loss_of_strength
50,Beets,Donut,Protein,1138,no,no,219,Loss_of_strength
50,Kale,Donut,Protein,103,yes,no,109,Loss_of_strength
50,Kale,Donut,Carbs,888,no,yes,160,Loss_of_strength
50,Beets,Donut,Carbs,29,no,no,135,Loss_of_strength
50,Almond,Ramen,Good fat,405,no,no,82,Loss_of_strength
50,Beets,Donut,Carbs,0,no,no,125,Loss_of_strength
50,Almond,Ramen,Protein,-194,yes,no,238,Loss_of_strength
50,Kale,Donut,Protein,3558,no,no,84,Loss_of_strength
50,Kale,Donut,Good fat,218,yes,no,388,Loss_of_strength
50,Salmon,Donut,Protein,854,no,no,198,Loss_of_strength
50,Beets,Donut,Good fat,202,yes,no,107,Loss_of_strength
50,Kale,Donut,Carbs,71,yes,no,678,Loss_of_strength
50,Almond,Pizza,Protein,26,no,yes,179,Loss_of_strength
50,Almond,Donut,Protein,715,no,no,131,Loss_of_strength
50,Almond,Donut,Protein,1138,yes,yes,73,Loss_of_strength
50,Kale,Donut,Protein,907,no,yes,68,Loss_of_strength
50,Salmon,Donut,Carbs,199,no,no,228,Loss_of_strength
50,Almond,Donut,Good fat,400,no,no,343,Loss_of_strength
50,Kale,Pizza,Protein,1716,yes,no,272,Loss_of_strength
50,Almond,Pizza,Protein,4527,yes,no,140,Loss_of_strength
50,Almond,Ramen,Protein,797,yes,no,72,Loss_of_strength
50,Kale,Donut,Carbs,2590,yes,no,257,Loss_of_strength
50,Kale,Ramen,Protein,881,yes,yes,162,Loss_of_strength
50,Kale,Donut,Carbs,859,yes,yes,56,Loss_of_strength
50,Kale,Donut,Carbs,383,no,no,382,Loss_of_strength
50,Almond,Ramen,Good fat,299,no,no,666,Loss_of_strength
50,Kale,Pizza,Carbs,1158,yes,no,116,Loss_of_strength
50,Kale,Donut,Protein,77,no,no,138,Loss_of_strength
50,Almond,Pizza,Good fat,490,no,no,273,Loss_of_strength
50,Almond,Donut,Good fat,-516,yes,no,226,Loss_of_strength
51,Kale,Donut,Protein,7180,yes,no,927,Strength_restored
51,Salmon,Donut,Bad fat,606,yes,no,560,Strength_restored
51,Almond,Pizza,Protein,1610,yes,no,1248,Strength_restored
51,Kale,Donut,Protein,33,no,yes,721,Strength_restored
51,Kale,Ramen,Protein,9,no,no,371,Strength_restored
